X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1799204,5814544,4827,,528900,0,,0,1,,North,2014/2015,COLOMBO ST,KILLARNEY ROAD,,Non-Injury Crash,No,2014,,North,,0,,Flat,,,,,,Overcast,915900,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,16,Hamilton City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1758297,5917019,4828,,519200,0,,0,1,,North,2010/2011,MANUKAU ROAD,KIPLING AVENUE,,Non-Injury Crash,No,2011,,North,,0,,Flat,,,,,,Overcast,613900,0,0,1,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1847594,5855805,4829,,534200,0,,0,1,,East,2003/2004,SH 2,WAITAWHETA ROAD,,Serious Crash,Yes,2004,,West,,0,,Flat,,,,,,Overcast,1085200,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,1,,100,,None,0,0,,12,Hauraki District,Nil,,,,,0,0,Open,1,,,Light rain,Null
1881889,5779416,4830,,538602,0,,0,1,,Null,2014/2015,SH 36,SH 5,,Minor Crash,Yes,2014,,South,,0,,Flat,,,,,,Bright sun,1247200,1,0,0,1,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,24,Rotorua District,Give way,,,,,1,0,Urban,0,,,Fine,Null
1578120,5181940,4831,,595800,0,0,0,1,0,Null,2008/2009,SHACKLETON ST,UNION ST,,Non-Injury Crash,No,2009,0,North,0,0,0,Flat,0,,0,,0,Dark,2558300,0,0,0,1,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,60,Christchurch City,Nil,0,0,0,0,0,0,Urban,0,0,0,Mist or Fog,Null
1695530,6095317,4832,,501200,0,,0,2,,Null,2017/2018,HARURU FALLS ROAD,SH 11,,Non-Injury Crash,Yes,2018,,South,,0,,Hill Road,,,,,,Bright sun,50803,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,1,Far North District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1761419,5914329,4833,,520202,0,,0,2,,Null,2016/2017,PENROSE INT,PENROSE OFF SBD,,Non-Injury Crash,Yes,2017,,East,,0,,Hill Road,,,,,,Dark,612501,0,0,0,2,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1768822,5911596,4834,,523107,0,,0,2,,East,2017/2018,TI RAKAU DRIVE,BURSWOOD DRIVE,,Non-Injury Crash,No,2017,,East,,0,,Flat,,,,,,Bright sun,711402,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,60,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Null,Null
1754504,5918171,4835,,517600,0,0,0,3,0,South,2004/2005,MOUNTAIN VIEW ROAD,LEVONIA ST,,Minor Crash,No,2005,0,North,0,0,0,Hill Road,0,,0,,0,Dark,533100,1,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1452426.227,5055419.697,4836,,600410,0,0,0,1,1,South,2019/2020,WAIMATE HIGHWAY,MAKIKIHI STATION ROAD,,Non-Injury Crash,Yes,2020,0,South,1,0,0,Flat,0,,0,,0,Overcast,2816500,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,66,Waimate District,Nil,0,0,0,0,0,0,Open,0,0,0,Mist or Fog,Null
1771523,5914219,4837,,521602,0,,0,2,,Null,2007/2008,WELLINGTON ST,VINCENT ST,,Non-Injury Crash,No,2007,,North,,0,,Flat,,,,,,Bright sun,649600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1817028,5802959,4838,,527503,0,,0,1,,Null,2004/2005,DUKE ST,WILSON ST,,Non-Injury Crash,No,2005,,North,,0,,Flat,,,,,,Overcast,965000,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,17,Waipa District,Give way,,,,,1,0,Urban,0,,,Fine,Null
1756182,5917891,4839,,518101,0,,0,1,,North,2014/2015,DOMINION ROAD,VIEW ROAD,,Minor Crash,No,2014,,South,,0,,Flat,,,,,,Dark,544900,1,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1767866.917,5908305.249,4840,,523502,0,0,0,2,0,South,2018/2019,HAMILL RD,BLAMPIED ROAD,,Non-Injury Crash,No,2019,0,North,0,0,0,Flat,0,Easter,0,,0,Dark,703100,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Speed hump,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1793687,5771230,4841,,531200,0,,0,2,,South,2000/2001,SH 3,BALLANCE ST,,Minor Crash,Yes,2000,,South,,0,,Flat,,,,,,Bright sun,998100,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,18,Otorohanga District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1756707.087,5911635.681,4842,,518702,0,,0,1,,North,2019/2020,FREDERICK STREET,GOODALL STREET,,Minor Crash,No,2020,,South,,0,,Flat,,,,,,Dark,571600,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1760356.992,5923160.417,4843,,509400,0,,0,1,,South,2019/2020,LAKE ROAD,OWENS ROAD,,Non-Injury Crash,No,2020,,South,,0,,Hill Road,,,,,,Overcast,332200,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1744786,5924262,4844,,513521,0,0,0,2,0,West,2008/2009,HOBSONVILLE ROAD,TRIG ROAD,,Non-Injury Crash,No,2009,0,West,0,0,0,Flat,0,,0,,0,Bright sun,224224,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1302153,5005896,4845,,608600,0,0,0,1,0,West,2004/2005,SH 8B,DEAD MANS POINT BR,,Minor Crash,Yes,2004,0,East,0,0,1,Flat,0,,0,,0,Bright sun,3031510,1,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,69,Central Otago District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1822636,5463922,4846,,578700,0,0,0,1,0,West,2007/2008,COLE ST,KUMMER CRESCENT,,Non-Injury Crash,No,2008,0,West,0,0,1,Flat,0,,0,,0,Dark,2236500,0,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,48,Masterton District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1708284,5682356,4847,,550700,0,0,0,1,0,Null,2007/2008,SH 3,PRINCESS ST,,Non-Injury Crash,Yes,2007,0,West,0,0,0,Flat,1,,0,,0,Dark,1550800,0,0,0,2,0,0,0,0,0,,0,1,Taranaki Region,Nil,2-way,Sealed,0,0,0,0,100,0,On,1,0,,33,New Plymouth District,Stop,0,1,0,1,0,0,Open,0,0,0,Fine,Null
1769888,5899053,4848,,523920,0,0,0,1,0,Null,2001/2002,SH 1N,TAKANINI ON SBD,,Minor Crash,Yes,2001,0,South,0,0,0,Flat,0,,0,,0,Dark,768005,1,0,0,3,0,0,0,0,0,,0,1,Auckland Region,Nil,1-way,Sealed,0,0,0,0,100,0,On,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1742726,5997423,4849,45,506660,0,0,0,0,0,South,2008/2009,MANGAWHAI ROAD,CARTER ROAD,,Minor Crash,No,2008,0,North,0,0,1,Flat,0,,0,,0,Overcast,135201,1,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1567110,5177484,4850,,595300,0,,0,2,,Null,2014/2015,SH 75,HOON HAY ROAD,,Non-Injury Crash,Yes,2015,,North,,0,,Flat,,,,,,Bright sun,2631701,0,0,0,4,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,60,Christchurch City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1754502,5444245,4851,,570800,0,,0,2,,Null,2005/2006,TITAHI BAY ROAD,KENEPURU DRIVE,,Non-Injury Crash,No,2005,,West,,0,,Flat,,,,,,Overcast,2052700,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,44,Porirua City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1731712.191,6040624.582,4852,,501818,0,0,0,1,1,Null,2018/2019,WHANGAREI HEADS ROAD,WHARF ROAD,,Non-Injury Crash,No,2019,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,73601,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,2,Whangarei District,Give way,0,0,0,0,0,1,Urban,0,0,0,Heavy rain,Null
1753175,5933679,4853,,508804,0,,0,2,,North,2013/2014,SH 1N,GREVILLE OFF SBD,,Minor Crash,Yes,2013,,South,,0,,Hill Road,,,,,,Overcast,180605,1,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Light rain,Null
1751657,5423104,4854,,577000,0,,0,2,,Null,2006/2007,ACCESS ROAD,ANZ TERMINAL,,Non-Injury Crash,No,2006,,North,,0,,Flat,,,,,,Dark,2175700,0,0,0,1,,,0,,,,,,Wellington Region,Nil,Off road,Sealed,,0,0,,50,,On,0,0,,47,Wellington City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1764187,5908967,4855,,521901,0,,0,2,,Null,2010/2011,MANGERE ROAD,PIKI THOMPSON WAY,,Non-Injury Crash,No,2011,,East,,0,,Flat,,,,,,Dark,785200,0,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1751752,5926503,4856,,510220,0,,0,1,,Null,2002/2003,BIRKDALE ROAD,ESKDALE ROAD,,Non-Injury Crash,No,2002,,North,,0,,Flat,,,,,,Bright sun,349000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Fine,Null
1764010,5915033,4857,,520303,0,,0,2,,West,2012/2013,ELLERSLIE-PANMURE HIGHWAY,LUNN AVENUE,,Minor Crash,No,2013,,East,,0,,Flat,,,,,,Overcast,626802,1,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1751682,5435552,4858,,573600,0,0,0,0,0,South,2016/2017,MIDDLETON ROAD,BURDENDALE GROVE,,Non-Injury Crash,No,2017,0,North,0,0,0,Hill Road,0,,0,,0,Twilight,2081000,0,0,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,2,0,,47,Wellington City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1768916,5900839,4859,,525002,0,,0,0,,Null,2013/2014,GREAT SOUTH ROAD,ALFRISTON ROAD,,Non-Injury Crash,No,2013,,South,,0,,Flat,,,,,,Bright sun,752802,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1793002,5505260,4860,,564021,0,,0,1,,North,2007/2008,SH 1N,KAWIU ROAD,,Non-Injury Crash,Yes,2008,,North,,0,,Flat,,,,,,Bright sun,1854901,0,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,100,,Null,1,0,,42,Horowhenua District,Nil,,,,,0,0,Open,0,,,Fine,Null
1768712.753,5881061.369,4861,,525910,0,,0,1,,Null,2020/2021,QUEEN STREET,WESLEY STREET,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Bright sun,818800,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Fine,Null
1614969,5423658,4862,,584202,0,0,0,2,0,North,2005/2006,SH 6,WAVERLEY ST,,Non-Injury Crash,Yes,2006,0,South,0,0,0,Flat,0,,0,,0,Overcast,2364400,0,0,0,2,0,0,0,0,1,,0,0,Tasman Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,51,Tasman District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1755144,5929674,4863,,508420,0,,0,1,,North,2000/2001,LINK DRIVE,CROFTFIELD LANE,,Non-Injury Crash,No,2000,,North,,0,,Hill Road,,,,,,Overcast,183800,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1831407,5855848,4864,,533901,0,0,0,1,0,North,2017/2018,AWAITI ROAD,PAEROA TAHUNA ROAD,,Minor Crash,No,2018,0,North,1,0,0,Flat,0,,0,,0,Bright sun,1066300,1,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,12,Hauraki District,Unknown,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1804704,5445763,4865,,579803,0,,0,1,,South,2015/2016,BIDWILLS CUTTING ROAD,SH 2,,Minor Crash,No,2016,,West,,0,,Flat,,,,,,Bright sun,2270600,1,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,100,,Null,1,0,,50,South Wairarapa District,Nil,,,,,0,0,Open,0,,,Fine,Null
1550898,5182477,4866,,587904,0,0,0,1,0,North,2012/2013,ADAMS ROAD,HALKETT ROAD,,Minor Crash,No,2013,0,North,0,0,1,Flat,0,,0,,0,Dark,2492905,2,0,0,2,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,62,Selwyn District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1695443,5675853,4867,,552300,0,,0,2,,West,2006/2007,KARAKA ST,MIRO ST,,Minor Crash,No,2007,,East,,0,,Flat,,,,,,Bright sun,1603301,1,0,0,2,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,33,New Plymouth District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1766962,5900026,4868,,525101,0,0,0,1,0,East,2010/2011,WEYMOUTH ROAD,SYKES ROAD,,Non-Injury Crash,No,2010,0,East,0,0,0,Flat,0,,0,,0,Twilight,772903,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1810730,5513412,4869,,564021,0,,0,0,,North,2013/2014,SH 57,KAIHINAU ROAD,,Non-Injury Crash,Yes,2014,,North,,0,,Flat,,Easter,,,,Overcast,1853700,0,0,0,1,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,100,,Null,1,0,,42,Horowhenua District,Unknown,,,,,0,0,Open,0,,,Fine,Strong wind
1460287,5083229,4870,,599000,0,,0,1,,Null,2000/2001,SH 1S,WAI-ITI ROAD,,Minor Crash,Yes,2000,,North,,0,,Flat,,,,,,Overcast,2780900,2,0,0,4,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,64,Timaru District,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1756340,5912973,4871,,518701,0,,0,0,,West,2017/2018,SH 20,HILLSBOROUGH OFF EBD,,Non-Injury Crash,Yes,2017,,West,,0,,Flat,,,,,,Bright sun,569000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Null,1,0,,76,Auckland,Unknown,,,,,0,0,Open,1,,,Fine,Null
1804135,5808913,4872,75,527915,0,0,0,1,0,East,2002/2003,RAYNES ROAD,PEACOCKES ROAD,,Minor Crash,No,2003,0,West,0,0,1,Flat,0,,0,,0,Bright sun,984705,2,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,17,Waipa District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1873840,5818646,4873,,536514,0,,0,0,,Null,2015/2016,TAURIKURA DRIVE,SH 36,,Non-Injury Crash,Yes,2016,,East,,0,,Flat,,,,,,Bright sun,1191205,0,0,0,4,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,23,Tauranga City,Give way,,,,,1,0,Urban,1,,,Fine,Null
1754170,5444983,4874,,570700,0,,0,2,,Null,2006/2007,TITAHI BAY ROAD,PROSSER ST,,Non-Injury Crash,No,2006,,North,,0,,Flat,,,,,,Overcast,2037302,0,0,0,4,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,70,,Null,0,0,,44,Porirua City,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1767326,5464263,4875,,566102,0,,0,1,,Null,1999/2000,SH 1N,WATERFALL ROAD,,Minor Crash,Yes,2000,,North,,0,,Flat,,,,,,Overcast,2007702,1,0,0,4,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,43,Kapiti Coast District,Give way,,,,,0,0,Open,1,,,Light rain,Null
1763967.33,5912921.164,4876,,520500,0,,0,1,,East,2018/2019,SOUTH EASTERN HIGHWAY (WESTBOUND) (CWCE),DAYSPRING WAY,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,637500,0,0,0,2,,,0,,,,,,Auckland Region,Overpass,1-way,Sealed,,0,0,,80,,Off,0,0,,76,Auckland,Unknown,,,,,2,0,Open,1,,,Fine,Null
1779716,5482239,4877,,564022,0,,0,1,,South,2004/2005,SH 1N,OLD HAUTERE ROAD,,Serious Crash,Yes,2004,,North,,0,,Flat,,,,,,Twilight,1884300,1,0,0,3,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,1,,100,,None,0,0,,43,Kapiti Coast District,Nil,,,,,0,0,Open,1,,,Light rain,Null
1759930.42,5436514.106,4878,,569100,0,,0,2,,Null,2019/2020,HIGH STREET,RAROA ROAD,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,1967200,0,0,0,2,,,0,,,1,,,Wellington Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,46,Lower Hutt City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1756109,5434645,4879,,569900,1,,0,1,,Null,2007/2008,HUTT ROAD,THE ESPLANADE,,Minor Crash,No,2008,,West,,0,,Flat,,,,,,Dark,2033800,1,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,46,Lower Hutt City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1748532,5913080,4880,,511401,0,,0,2,,Null,2015/2016,TITIRANGI ROAD,PARKER AVENUE,,Non-Injury Crash,No,2015,,West,,0,,Flat,,,,,,Bright sun,262600,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1764350,5913591,4881,,520500,0,0,0,1,0,Null,2013/2014,CARBINE ROAD,SOUTH EASTERN HIGHWAY,,Non-Injury Crash,No,2014,0,West,0,0,0,Flat,0,,0,,0,Dark,638700,0,0,0,6,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1783881.227,5863279.454,4882,,527210,0,0,0,0,0,East,2019/2020,HAMPTON DOWNS ROAD,HARNESS ROAD,,Non-Injury Crash,No,2019,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,935600,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,13,Waikato District,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1767742,5913590,4883,,522820,0,0,0,1,0,East,2000/2001,PAKURANGA ROAD,ACMENA LANE,,Non-Injury Crash,No,2000,0,East,0,0,1,Flat,0,,0,,0,Dark,695002,0,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,60,0,On,0,0,,76,Auckland,Nil,1,0,0,0,0,0,Urban,0,0,0,Fine,Null
1622721,5298842,4884,,585506,0,1,1,0,0,East,2017/2018,INLAND KAIKOURA ROAD,CONWAY RIV BR,,Non-Injury Crash,No,2018,0,West,0,0,0,Flat,0,,0,,0,Bright sun,2311100,0,0,0,1,0,0,0,0,0,,0,0,Canterbury Region,Bridge,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,58,Hurunui District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1933591,5609031,4885,,545722,0,0,0,1,0,North,2009/2010,JOHNSTON WAY,RANGITANE ROAD,,Non-Injury Crash,No,2009,0,West,0,0,1,Null,0,,0,,0,Dark,1405700,0,0,0,2,0,0,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,30,0,On,0,0,,30,Hastings District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1751909,5947513,4886,,505808,0,0,0,2,0,East,1999/2000,Z CPK BAY ST SC,RED BEACH ROAD,,Serious Crash,No,2000,0,South,1,0,1,Flat,0,,0,,0,Bright sun,173119,0,0,0,3,0,0,0,0,1,,0,0,Auckland Region,Nil,Off road,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1568401,5178552,4887,,590900,0,,0,2,,Null,2008/2009,LINCOLN ROAD,BARRINGTON ST,,Non-Injury Crash,No,2008,,South,,0,,Flat,,,,,,Dark,2476400,0,0,0,4,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,60,Christchurch City,Traffic Signals,,,,,0,0,Urban,0,,,Light rain,Null
1772322,5893565,4888,,521201,0,,0,2,,South,2015/2016,SH 1N,PARK ESTATE OBR,,Minor Crash,Yes,2016,,North,,0,,Flat,,,,,,Bright sun,806800,1,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1802593,5689191,4889,,532501,0,1,0,0,0,South,2000/2001,SH 4,TAITUA ST,,Non-Injury Crash,Yes,2001,0,North,0,0,0,Flat,0,,0,,0,Bright sun,1021700,0,0,0,2,0,0,0,0,0,,0,0,Manawatu-Wanganui Region,Bridge,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,36,Ruapehu District,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1792113,5878873,4890,55,521135,0,,0,1,,East,2015/2016,MANGATANGI ROAD,MANGATAWHIRI ROAD,,Minor Crash,No,2016,,East,,0,,Flat,,,,,,Dark,843500,2,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,13,Waikato District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1816138,5816788,4891,35,527131,0,0,0,0,0,Null,2009/2010,TAUWHARE ROAD,SCOTSMANS VALLEY ROAD,,Non-Injury Crash,No,2009,0,South,0,0,1,Flat,1,,0,,0,Overcast,957700,0,0,0,2,0,0,0,0,0,,0,1,Waikato Region,Nil,2-way,Sealed,0,0,0,0,70,0,Null,0,0,,13,Waikato District,Give way,0,0,0,0,1,0,Urban,0,0,0,Light rain,Null
1788847.316,5564761.28,4892,,559230,0,,0,1,,South,2019/2020,SH 3,FRANKLIN ROAD,,Non-Injury Crash,Yes,2020,,North,,0,,Flat,,,,,,Bright sun,1733800,0,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,70,,Off,0,0,,38,Rangitikei District,Nil,,,,,1,0,Urban,0,,,Fine,Null
1764835,5909495,4893,,521802,0,0,0,1,0,North,2003/2004,RODNEY ST,FAIRBURN ROAD,,Non-Injury Crash,No,2004,0,North,0,0,0,Flat,1,,0,,0,Overcast,788700,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Heavy rain,Null
1767695,5907722,4894,,523502,0,,0,2,,Null,2000/2001,EAST TAMAKI ROAD,HILLS ROAD,,Non-Injury Crash,No,2001,,East,,0,,Flat,,,,,,Bright sun,704000,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1756929,5920191,4895,,514102,0,,0,1,,North,2010/2011,HOBSON ST,COOK ST,,Minor Crash,No,2010,,South,,0,,Flat,,,,,,Overcast,434200,1,0,0,6,,,0,,,1,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1718899,6046070,4896,,503000,0,,0,2,,Null,2006/2007,SH 1N,SELWYN AVENUE,,Non-Injury Crash,Yes,2006,,South,,0,,Flat,,,,,,Bright sun,98100,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,2,Whangarei District,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
